text,label,source_url,label_id
"The footprint of the legal system in the United States is expansive. Applying psychological and neuroscience research to understand or predict individual criminal behavior is problematic. Nonetheless, psychology and neuroscience can contribute substantially to the betterment of the criminal legal system and the outcomes it produces. We argue that scientific findings should be applied to the legal system through systemwide policy changes. Specifically, we discuss how science can shape policies around pollution in prisons, the use of solitary confinement, and the law’s conceptualization of insanity. Policies informed by psychology and neuroscience have the potential to affect meaningful—and much-needed—legal change.",Neuroscience,https://link.springer.com/article/10.1038/s44271-024-00090-9,0
"Neurological disorders burden modern healthcare causing cognitive and emotional issues. The Siddha system offers a promising herbal and non-invasive-based therapy. This present review explores the neuromodulatory and neuroprotective effects of the Siddha system integrating herbal and non-invasive interventions with modern neuroscience for a comprehensive treatment strategy against neurological disorders. A detailed literature review was conducted using sources, such as Google search engine, Web of Science, and published databases, focusing on keywords related to ‘Siddha herbal, non-invasive, traditional approach for neurological disorders'. The findings indicate that Siddha-based herbal medicines exhibit significant pharmacological activities, which help slow the progression of neurological diseases. Additionally, Siddha-based non-invasive therapies, such as yoga, meditation, Varma (traditional pressure point therapy), massage, and other external manipulations, have been reported to significantly increase brain activity, improve cognitive function, and enhance the patient’s quality of life. The findings suggest that complementing Siddha-based therapy with modern neuroscience could enhance personalized neurological care in patients. Although Siddha has a rich history in traditional medicine, a significant research gap remains in large-scale clinical trials, treatment standardization, pharmacological validation, and mechanistic understanding. Addressing these gaps could enhance clinical utility in contemporary healthcare, ultimately benefitting brain health and overall well-being. Integrating Siddha medicine with modern neuroscience holds promise for advancing neurological care.",Neuroscience,https://link.springer.com/article/10.1007/s13205-025-04265-x,0
"In this article we consider the question of homeostasis and memory from the perspectives of neuroscience and psychoanalysis. Our aim is to describe a link between homeostasis/dyshomeostasis, memory/language, and violent acting out. Our study is based on clinical observations concerning two groups of persons: those who were incarcerated for perpetrating non-premeditated murder and those who were victimized by violent trauma in their lives. The clinical findings, combined with the analysis of the relevant literature and research, demonstrate that the dyshomeostatic state, through a positive homeostasis, can drive the person to restore the balance by their usual coping mechanisms and thereby generate negative homeostasis. These acts—all violent, non-premeditated, and forms of desubjectivized acting out—stem from being outside language on account of two pathological extremes of memory, its absence or its excess. Aided by neuroscience and the results of our clinical findings, we support the practice of recalling and strengthening memory traces of trauma in psychotherapy.",Neuroscience,https://link.springer.com/article/10.1057/s11231-025-09498-6,0
"Current neuroscience research is often limited to testing predetermined hypotheses and post hoc analysis of already collected data. Adaptive experimental designs, in which modeling drives ongoing data collection and selects experimental manipulations, offer a promising alternative. However, such adaptive paradigms require tight integration between software and hardware under real-time constraints. We introduceimprov, a software platform for flexible integration of modeling, data collection, analysis pipelines, and live experimental control. We demonstrate both in silico and in vivo howimprovenables efficient experimental designs for discovery and validation across various model organisms and data types. We usedimprovto orchestrate real-time behavioral analyses, rapid functional typing of neural responses via calcium imaging, optimal visual stimulus selection, and model-driven optogenetic photostimulation of visually responsive neurons in the zebrafish brain. Together, these results demonstrate the power ofimprovto integrate modeling with data collection and experimental control to achieve next-generation adaptive experiments.",Neuroscience,https://link.springer.com/article/10.1038/s41467-025-64856-3,0
"In recent years, fluorescent sensors are enjoying a surge of popularity in the field of neuroscience. Through the development of novel genetically encoded sensors as well as improved methods of detection and analysis, fluorescent sensing has risen as a new major technique in neuroscience alongside molecular, electrophysiological, and imaging methods, opening up new avenues for research. Combined with multiphoton microscopy and fiber photometry, these sensors offer unique advantages in terms of cellular specificity, access to multiple targets – from calcium dynamics to neurotransmitter release to intracellular processes – as well as high capability for in vivo interrogation of neurobiological mechanisms underpinning behavior. Here, we provide a brief overview of the method, present examples of its integration with other tools in recent studies ranging from cellular to systems neuroscience, and discuss some of its principles and limitations, with the aim of introducing new potential users to this rapidly developing and potent technique.",Neuroscience,https://link.springer.com/article/10.1007/s43440-024-00646-w,0
"This article discusses social context of consciousness, the role of the brain and the psychological processes of their actions in the context of the socio-legal framework. Consciousness is understood without integrating with broader social and cultural situations. The understanding of consciousness also requires one’s critical understanding of social context and group processes. Law has a more significant role in demystifying itself from the brain and consciousness trajectory and keeping a balance by considering precedents critically. This article also ventures into how consciousness can be understood in the social arena of decolonization and the possibility of neuroscience in informing the law in its reformation for justice.",Neuroscience,https://link.springer.com/article/10.1007/s12124-025-09896-6,0
"The study of behaviour is dominated by two approaches. On the one hand, ethologists aim to understand how behaviour promotes adaptation to natural contexts. On the other, neuroscientists aim to understand the molecular, cellular, circuit and psychological origins of behaviour. These two complementary approaches must be combined to arrive at a full understanding of behaviour in its natural setting. However, methodological limitations have restricted most neuroscientific research to the study of how discrete sensory stimuli elicit simple behavioural responses under controlled laboratory conditions that are only distantly related to those encountered in real life. Fortunately, the recent advent of neural monitoring and manipulation tools adapted for use in freely behaving animals has enabled neuroscientists to incorporate naturalistic behaviours into their studies and to begin to consider ethological questions. Here, we examine the promises and pitfalls of this trend by describing how investigations of rodent fear, aggression and dominance behaviours are changing to take advantage of an ethological appreciation of behaviour. We lay out current impediments to this approach and propose a framework for the evolution of the field that will allow us to take maximal advantage of an ethological approach to neuroscience and to increase its relevance for understanding human behaviour.",Neuroscience,https://link.springer.com/article/10.1038/s41583-024-00858-2,0
"IntroductionEmotions and feelings are crucial components of our lives. However, their role in medical education scholarship, including in neuroscience education, has been overlooked. Moreover, their impact has been understudied in academia, especially across career stages. We explored emotions and feelings in the context of neuroscience education and across different career stages.MethodsThis work is based on a project exploring the value of learning in postgraduate education, drawing on data from nineteen semi-structured interviews with university alumni and academics. Eight alumni (six females and two males) and eleven academics from a UK-based STEM-intensive institution participated in the study. Alumni refers to former students who have completed the MSc in neuroscience at a STEM-intense institution within the last six years. Lecturers and Senior Lecturers in neuroscience have been labelled asjunior academics, whereas Readers and Professors have been labelledsenior academics.ResultsThe alumni recognised their master experience was intense and challenging, yet acknowledged that enjoyment and stress are two faces of the same coin. Many cited their peers as an inspiration to go beyond the limits but only one student mentioned gratitude, which was never mentioned by the academics. At least one alumnus and one junior academic mentioned trust and confidence, but not the senior academics. Anxiety and confidence (and lack of) dominated the interviews with junior academics, who used intense words when discussing the pleasures of science. Conversely, the senior academics dedicated few words to emotions and feelings, never talked about anxiety, trust or gratitude, and very briefly mentioned the reward linked to sharing their knowledge with the next generations.DiscussionThis work epitomises the importance of exploring emotions and feelings in neuroscience education. Talking more openly about emotions and reducing the pervasive narration of ‘success stories’ might be directions to follow, along with stressing the importance of cultivating self-efficacy, trust and gratitude since the early stages. Meetings between students and supervisors can play a key role in developing self-trust among the students. More focus should be placed on supporting the transition process between postgraduate studies and the subsequent steps of the academic ladder.",Neuroscience,https://link.springer.com/article/10.1186/s12909-024-06546-0,0
"Adeno-associated virus (AAV) has emerged as a pivotal tool in neuroscience research, owing to its remarkable versatility and efficiency in delivering genetic material to diverse cell types within the nervous system. This mini review aims to underscore the advanced applications of AAV vectors in neuroscience and their profound potential to revolutionize our understanding of brain function and therapeutic interventions for neurological disorders. By providing a concise overview of the latest developments and strategies employing AAV vectors, this review illuminates the transformative role of AAV technology in unraveling the complexities of neural circuits and paving the way for innovative treatments. Through elucidating the multifaceted capabilities of AAV-mediated gene delivery, this review underscores its pivotal role as a cornerstone in contemporary neuroscience research, promising remarkable insights into the intricacies of brain biology and offering new avenues for therapeutic intervention.",Neuroscience,https://link.springer.com/article/10.1007/s11033-024-09521-6,0
"Artificial intelligence represents a key technology being inbuilt into evermore products. Research investigating attitudes towards artificial intelligence surprisingly is still scarce, although it becomes apparent that artificial intelligence will shape societies around the globe. To better understand individual differences in attitudes towards artificial intelligence, the present study investigated inn= 351 participants associations between the Affective Neuroscience Personality Scales (ANPS) and the Attitudes towards Artificial Intelligence framework (ATAI). It could be observed that in particular higher levels of SADNESS were associated with higher negative attitudes towards AI (fearing AI). The findings are discussed in this work from an evolutionary perspective because primary emotional systems—according to Affective Neuroscience Theory—represent tools for survival, which have been homologously conserved across mammalian species including homo sapiens.",Neuroscience,https://link.springer.com/article/10.1007/s00146-023-01841-8,0
"Neuroscience education is challenged by rapidly evolving technology and the development of interdisciplinary approaches for brain research. The Human Brain Project (HBP) Education Programme aimed to address the need for interdisciplinary expertise in brain research by equipping a new generation of researchers with skills across neuroscience, medicine, and information technology. Over its ten year duration, the programme engaged over 1,300 experts and attracted more than 5,500 participants from various scientific disciplines in its blended learning curriculum, specialised schools and workshops, and events fostering dialogue among early-career researchers. Key principles of the programme’s approach included fostering interdisciplinarity, adaptability to the evolving research landscape and infrastructure, and a collaborative environment with a focus on empowering early-career researchers. Following the programme’s conclusion, we provide here an analysis and in-depth view across a diverse range of educational formats and events. Our results show that the Education Programme achieved success in its wide geographic reach, the diversity of participants, and the establishment of transversal collaborations. Building on these experiences and achievements, we describe how leveraging digital tools and platforms provides accessible and highly specialised training, which can enhance existing education programmes for the next generation of brain researchers working in decentralised European collaborative spaces. Finally, we present the lessons learnt so that similar initiatives may improve upon our experience and incorporate our suggestions into their own programme.",Neuroscience,https://link.springer.com/article/10.1007/s12021-024-09682-6,0
"Chronic low back pain (CLBP) significantly impairs quality of life and increases mortality among older adults, making its effective management essential for healthy aging. This quasi-randomized trial compared Pain Neuroscience Education emphasizing physical activity (PNE-PA) with traditional biomechanical treatments (BM) in older women with CLBP over 12 weeks. Community-dwelling women aged 65–90 years with CLBP were assigned to either group based on recruitment timing, using a double-blinded design. PNE-PA aimed to reduce pain-related fear by educating patients about pain neuroscience and encouraging physical activity. Outcomes included physical function, pain intensity, self-reported disability and psychological factors. Analyses used intention-to-treat and bootstrap resampling methods. Between-group differences were assessed using mean differences, 95% confidence intervals (CI), and Cohen’s d. The PNE-PA group (n= 24) showed significantly greater improvements than the BM group (n= 18) in Chair Stand Test (95% CI: 1.53 to 7.76, d = 0.88), step count (95% CI: 475.97 to 2550.42, d = 0.87), pain catastrophizing (95% CI: -10.64 to -1.95, d = -0.87), and fear-avoidance beliefs (95% CI: -7.40 to -0.14, d = -0.65). These findings suggest that Pain Neuroscience Education emphasizing physical activity was associated with better physical and psychological outcomes among older women with chronic low back pain.",Neuroscience,https://link.springer.com/article/10.1038/s41598-025-23951-7,0
"Computational models have become integral to human neuroimaging research, providing both mechanistic insights and predictive tools for human cognition and behavior. However, concerns persist regarding the ecological validity of lab-based neuroimaging studies and whether their spatiotemporal resolution is not sufficient for capturing neural dynamics. This review aims to re-examine the utility of computational neuroimaging, particularly in light of the growing prominence of alternative neuroscientific methods and the growing emphasis on more naturalistic behaviors and paradigms. Specifically, we will explore how computational modeling can both enhance the analysis of high-dimensional imaging datasets and, conversely, how neuroimaging, in conjunction with other data modalities, can inform computational models through the lens of neurobiological plausibility. Collectively, this evidence suggests that neuroimaging remains critical for human neuroscience research, and when enhanced by computational models, imaging can serve an important role in bridging levels of analysis and understanding. We conclude by proposing key directions for future research, emphasizing the development of standardized paradigms and the integrative use of computational modeling across neuroimaging techniques.",Neuroscience,https://link.springer.com/article/10.1038/s41386-024-01946-8,0
"Neuroscientists must engage with climate change now because its effects on their research are and will continue to be widespread and because neuroscience itself is a contributor to climate change. As evidence-driven, ethically concerned scientists, we have important roles to play in tackling this global challenge to health and wellbeing.",Neuroscience,https://link.springer.com/article/10.1038/s41583-025-00990-7,0
"Neuroscience research has entered a phase of key discoveries in the realm of neurogenomics owing to strong financial and intellectual support for resource building and tool development. The previous challenge of tissue heterogeneity has been met with the application of techniques that can profile individual cells at scale. Moreover, the ability to perturb genes, gene regulatory elements and neuronal activity in a cell-type-specific manner has been integrated with gene expression studies to uncover the functional underpinnings of the genome at a systems level. Although these insights have necessarily been grounded in model systems, we now have the opportunity to apply these approaches in humans and in human tissue, thanks to advances in human genetics, brain imaging and tissue collection. We acknowledge that there will probably always be limits to the extent to which we can apply the genomic tools developed in model systems to human neuroscience; however, as we describe in this Perspective, the neuroscience field is now primed with an optimal foundation for tackling this ambitious challenge. The application of systems-level network analyses to these datasets will facilitate a deeper appreciation of human neurogenomics that cannot otherwise be achieved from directly observable phenomena.",Neuroscience,https://link.springer.com/article/10.1038/s41586-023-06686-1,0
"BackgroundThe field of neurosurgical education has seen significant advancements in recent years. However, the distribution of advanced neurosurgical education remains uneven, particularly in developing countries like Iraq. This study aims to evaluate the effectiveness of the neurosurgical lab at Neuroscience Hospital in Baghdad, focusing on its impact on surgical precision, skill and acquisition among neurosurgery residents.MethodA cross-sectional survey targeted neurosurgeons, neurosurgical residents, and medical students actively utilizing the lab. The survey assessed the frequency of lab use, the impact of lab resources on clinical practice, and skill development. Data was analyzed using descriptive statistics and chi-square tests to explore associations between variables such as lab usage frequency, satisfaction, and professional development.ResultsForty participants responded to the questionnaire. The results revealed that 60% of the participants expressed high satisfaction. The microscope and training models were considered highly impactful, with 80% of participants rating these resources as 4 or 5 on a 5-point scale. The chi-square tests revealed a statistically significant relationship between lab use frequency and satisfaction (χ² = 11.4,p= 0.010).ConclusionThe neurosurgical lab at Neuroscience Hospital has proven to be an essential resource for enhancing surgical skills and promoting innovation. The findings highlight the need for continued integration of advanced technologies like 3D printing to improve neurosurgical training and outcomes in resource-limited settings.",Neuroscience,https://link.springer.com/article/10.1186/s12909-025-07535-7,0
"Concurrent transcranial magnetic stimulation (TMS) and functional magnetic resonance imaging (TMS-fMRI) provides a step-change in the toolkit of neuroscience research. TMS enables the noninvasive perturbation of ongoing human brain activity, and when coupled to fMRI for the simultaneous read-out of its effects across the brain, concurrent TMS-fMRI enables studies aimed at determining the causal inference of human brain–behavior relationships, with implications for both fundamental research and clinical application. Many of the technical barriers to TMS-fMRI implementation, such as hardware design and setups, have now been overcome, and the research community in the field is rapidly growing. Here, we present the guidelines set by an international consensus, from researchers at all levels and across the fields of cognitive and applied human neuroscience, for the experimental design and practical considerations of concurrent TMS-fMRI via 12 detailed use cases. These guidelines may facilitate the uptake of this approach and simplify the experimental design and planning stages.",Neuroscience,https://link.springer.com/article/10.1038/s41596-025-01182-4,0
"Despite their alignment with sustainable development principles, wind farms often provoke controversy and misinformation, particularly regarding the noise they produce and their potential impact on human functioning. Concerns have been raised about the possible effects of this noise on irritation levels, psychological well-being, and cognitive functioning. Yet, there is still a lack of controlled, comprehensive studies that could substantiate these concerns. Here, a cognitive neuroscience approach is proposed to experimentally and multifactorial explore wind turbine noise’s impact on various mental functions. We used recordings from an actual wind turbine to investigate its effects on the dynamics of brain waves crucial for complex cognitive tasks, as well as on sustained attention and inductive reasoning in healthy adult volunteers. We also tested the subjective evaluation of the stress induced by wind turbine noise and the annoyance it causes. Control conditions included silence and road traffic noise (participants were blind to the nature of acoustic variables). The findings of this pilot study reveal that short-term exposure to wind turbine noise with a sound pressure level corresponding to the real-world situation (i.e., 65 dB SPL) does not adversely affect any of the examined cognitive functions and is not perceived as more stressful or bothersome than road traffic noise. Furthermore, we utilized various psychological scales and found that even tendencies towards rumination or reduced capacity for reflection and ambiguity tolerance did not lead to maladaptive perceptions of wind turbine noise and, therefore, to a state that might indirectly influence mental functioning. Although these results cannot be generalized, they support the concept that the interlinkage between exposure to wind turbine noise and human cognitive functioning is not a cause-and-effect relationship. We discuss the mediating role of socially constructed beliefs about wind farms in this interrelation. We also indicate how important the use of a cognitive neuroscience approach in future research may be for an objective assessment of the impact of wind farms on human cognition.",Neuroscience,https://link.springer.com/article/10.1057/s41599-025-04645-x,0
"To optimize the efficacy of analgesia for patients receiving laparoscopic inguinal hernia repair, peri-operative pain neuroscience education (PNE) as a pain-specific cognitive therapy was incorporated into multi-modal analgesia. A randomized controlled trial was conducted to compare conventional analgesia (group CA) and the addition of pain neuroscience education into it (group PNE) in patients receiving laparoscopic inguinal hernia repair. Characteristics of peri-operative pain was evaluated with Douleur Neuropathique 4 questionnaire (DN-4), central sensitization inventory (CSI), pain catastrophizing scale (PCS) post-operatively and pressure pain threshold. Post-operative quality of recovery was measured with EuroQol five dimensions questionnaire (EQ-5D-5L). The incidence of chronic post-operative pain was also recorded. A total of 184 patients consented to participate in this study and finished follow-up. Compared with those receiving conventional analgesia (group CA,N= 91), patients in group PNE (N= 93) reported reduced incidence of moderate-to-severe pain and less dosages of opioid during hospitalization (p< 0.05). Catastrophing, sensitization related to pain were reduced in group PNE (p< 0.05). Quality of recovery was improved till 1 month after surgery (p< 0.05). The addition of pain neuroscience education improved analgesic effect and quality of recovery for patients undergoing laparoscopic inguinal hernia repair. It also helped reduce sensitization and catastrophic of acute surgical pain. This psychologically-oriented analgesic approach merits future research and application for these patients.",Neuroscience,https://link.springer.com/article/10.1038/s41598-025-86534-6,0
"In this issue, we mark the 25th anniversary ofNature Reviews Neuroscience.",Neuroscience,https://link.springer.com/article/10.1038/s41583-025-00966-7,0
"The Metaverse and its possibilities as a workplace are proposed as a very promising future reality although with different enigmas to solve. This research work was carried out in a cross-sectional study with a qualitative approach and a deductive methodology, analysing more than 100 studies found in various major databases. The work environment and the emotions generated within it influence the happiness, health and performance of employees. Emotions and well-being affect decision-making, engagement, health and performance, although this has not yet been explored in the Metaverse. One of the important findings of this study is this lack of research. Moreover, a further finding has been identified, namely the potential for the application of neuroscience in order to research this knowledge gap and to apply this knowledge in companies with a view to enhancing the performance of workers. The lack of research into health risks, motivation and emotional management in the Metaverse can result in musculoskeletal disorders due to poor ergonomics problems such as muscle strain due to the use of inappropriate equipment or the performance of tasks according to incorrect procedures; eye diseases or disorders due to the use of inappropriate designs, colours, working hours and eye trackers; lack of productivity due to excessive fatigue, incorrect procedures and lack of work organisation. Stress disorders and demotivation lead to depression and anxiety along with a lack of understanding and feeling between colleagues and with the boss. In general, this could lead to a company with physically and mentally ill workers in addition to being unproductive. While studies exploring these effects in the Metaverse are lacking, applied neuromanagement should not be overlooked as a means of enhancing labour relations, organisation, workplaces and possibly providing competitive advantages. Could neuroscience contribute to a deeper understanding of the conditions experienced by workers in the Metaverse? Applied neuromanagement enables the continuous monitoring of an employee’s emotional state using brain activity and different psychophysiological variables; stress could be monitored using psychophysiological variables, attention could be evaluated using eye tracking and muscular tension could be measured and enables other applications. Emotional states have influence on the motivation and the development of diseases such as depression, anxiety and stress. Emotional states influence motivation and the development of diseases such as depression, anxiety and stress. By regulating emotional states, muscular tension, attention and stress, it is possible to enhance the performance of workers in the Metaverse and prevent the onset of diseases. These factors could assist with the design of the workplace, the organisation of tasks, the monitoring of emotional states and other workplace-related issues, thereby conferring a competitive advantage on the company. Nevertheless, the initial investment in technology required by companies will vary depending on the techniques they intend to employ. In addition, the availability of trained personnel capable of implementing these techniques is a crucial factor. In essence, organisations that aspire to integrate neuromanagement into their managerial practices must first identify the techniques they intend to adopt, procure the requisite equipment (which represents a relatively modest investment for an enterprise) and then appoint or train an individual to oversee the implementation of these techniques. In conclusion, it is possible to state that a significant amount of research in this field and its application in companies are essential. Failure to comply with this necessity could result in serious consequences for the health and motivation of workers in the Metaverse. Conversely, the integration of these practices can yield substantial benefits, encompassing enhanced health and productivity, as well as a competitive advantage.",Neuroscience,https://link.springer.com/article/10.1186/s43093-025-00457-2,0
"Cancer neuroscience has evolved as a novel discipline that elucidates the intricate relationships between the neurological system and neoplasms. Research indicates that the ablation of particular nerve types, including parasympathetic, sympathetic, or sensory nerves, can suppress tumour growth in a tissue-specific manner. Moreover, numerous tumours exhibit greater innervation density than their normal tissue equivalents, prompting essential enquiries on the processes of tumour innervation and its molecular contribution to disease progression. These findings underscore the significant clinical ramifications of tumour axon production and establish a theoretical foundation for the development of anticancer treatments aimed at neural mechanisms. Current studies have investigated the potential effectiveness of repurposing neuroactive pharmaceuticals as anticancer medicines, and emerging therapies for chemotherapy-induced peripheral neuropathy. This review seeks to encapsulate the function of tumor-infiltrating nerves in carcinogenesis and disease advancement, while also examining novel therapeutic approaches in this domain.",Neuroscience,https://link.springer.com/article/10.1007/s12672-025-02827-2,0
"Educational neuroscience aims to merge neuroscience and education for better teaching and learning outcomes. Translating scientific findings into educator-friendly terms is crucial to empower teachers in applying these insights to teaching methods. Despite advancements in neuroeducation, a significant gap persists, and there is a lack of specific neuro-educational pedagogical knowledge, notably in early childhood math education. This exploratory review article outlines recent neuroscientific insights into numerical understanding in the human brain. It presents seven neuro-pedagogical principles essential for developing mathematical abilities in early childhood: (1) Mathematical abilities are distributed across various brain regions. (2) Innate mathematical abilities exist in young children. (3) Brain networks for perceiving quantities are vital for mathematical thinking and evolve with age and experience. (4) Distinguishing between small and large quantities (subitizing) can mediate between the innate ability to understand quantities and the later understanding of numbers and their meaning. (5) A mental number line maps numbers spatially. (6) Neurocognitive mechanisms perceive and manipulate numerical information through a triple code: quantity, numerals, and number words. (7) Finger gnosis, the ability to identify fingers without visual involvement, correlates with mathematical abilities. Each principle is discussed in terms of ongoing research, limitations of the current findings, and practical implications and examples suitable for early childhood educators.",Neuroscience,https://link.springer.com/article/10.1007/s10643-024-01656-2,0
"Neural structural representations are cerebral map- or model-like structures that structurally resemble what they represent. These representations are absolutely central to the “cognitive neuroscience revolution”, as they are the only type of representation compatible with the revolutionaries’ mechanistic commitments. Crucially, however, these very same commitments entail that structural representations can be observed in the swirl of neuronal activity. Here, I argue that no structural representations have been observed being present in our neuronal activity, no matter the spatiotemporal scale of observation. My argument begins by introducing the “cognitive neuroscience revolution” (Sect.1) and sketching a prominent, widely adopted account of structural representations (Sect.2). Then, I will consult various reports that describe our neuronal activity at various spatiotemporal scales, arguing that none of them reports the presence of structural representations (Sect.3). After having deflected certain intuitive objections to my analysis (Sect.4), I will conclude that, in the absence of neural structural representations, representationalism and mechanism can’t go together, and so the “cognitive neuroscience revolution” is forced to abandon one of its commitments (Sect.5).",Neuroscience,https://link.springer.com/article/10.1007/s11229-023-04418-6,0
"The goal of theoretical neuroscience is to uncover principles of neural computation through careful design and interpretation of mathematical models. Here, I examine the use of top-down conceptual and bottom-up mechanistic models in theoretical neuroscience, exploring how they connect with experimental practice and where there is room for future growth.",Neuroscience,https://link.springer.com/article/10.1038/s41583-025-00965-8,0
"Developers are recombining or sharpening established drugs, molecules and mechanisms to create a new generation of neurology therapies.",Neuroscience,https://link.springer.com/article/10.1038/s41587-025-02673-1,0
"The nervous system can drive the initiation, growth, spread, and therapy resistance of cancer, and cancer can manipulate the nervous system in ways that further support disease progression. Tumors growing within the brain or elsewhere in the body connect with neuronal networks in circuit-specific manners, via neuron-to-cancer synaptic interactions and paracrine crosstalk. Moreover, neural factors govern critical components of the tumor environment, such as the immune system, and cancer can use neural mechanisms in a malignant cell-intrinsic manner. Here we provide a personal view on the burgeoning field of cancer neuroscience and highlight the need to approach cancer research from a neuroscience perspective — together with neuroscientists.",Neuroscience,https://link.springer.com/article/10.1038/s41593-025-01925-2,0
"In human neuroscience, machine learning can help reveal lower-dimensional neural representations relevant to subjects’ behavior. However, state-of-the-art models typically require large datasets to train, and so are prone to overfitting on human neuroimaging data that often possess few samples but many input dimensions. Here, we capitalized on the fact that the features we seek in human neuroscience are precisely those relevant to subjects’ behavior rather than noise or other irrelevant factors. We thus developed a Task-Relevant Autoencoder via Classifier Enhancement (TRACE) designed to identify behaviorally-relevant target neural patterns. We benchmarked TRACE against a standard autoencoder and other models for two severely truncated machine learning datasets (to match the data typically available in functional magnetic resonance imaging [fMRI] data for an individual subject), then evaluated all models on fMRI data from 59 subjects who observed animals and objects. TRACE outperformed alternative models nearly unilaterally, showing up to 12% increased classification accuracy and up to 56% improvement in discovering “cleaner”, task-relevant representations. These results showcase TRACE’s potential for a wide variety of data related to human behavior.",Neuroscience,https://link.springer.com/article/10.1038/s41598-024-83867-6,0
"Purpose of ReviewDue to various reasons including psychobiological states and psychopathological conditions, individuals may be more inclined toward choices or actions that are known as impulsive. This preference arises from either or both personality characteristics (trait), which are more stable, or impulsive tendencies that emerge in response to environmental factors and/or internal factors (e.g., mood) and fluctuate over time (state). Although both types of impulsivity are closely tied to addiction, particularly in terms of treatment outcomes (e.g., poor adherence, increased relapse risk), state impulsivity is susceptible to influences of context and the saliency of cues. One specific form of state impulsivity, known as context-dependent impulsivity, is evoked by contextual drug-related cues and could be conceptualized, monitored, and assessed using the cue-reactivity paradigm. In this paper, we aim to tease apart the neurocognitive mechanisms which are influenced or heightened by context-dependent impulsivity and explain how these mechanisms may interfere with addiction treatment.Recent FindingsBy integrating evidence from classic neuropsychological measures and the drug-cue reactivity paradigm in the field of addiction, we propose a neuroscience-informed conceptual framework explaining how relapse may occur due to the disruption of neurocognitive mechanisms in response to contextual cues. We introduce the term 'context-dependent impulsivity' in accordance with the cue-reactivity paradigm as a marker of addiction recovery and as a mechanistic target for cue-based interventions such as cognitive bias modification and mindfulness-based relapse prevention.SummaryContext-dependent impulsivity is a multi-faceted construct, which could be characterized by specific cognitive phenotypes. Parsing these different phenotypes into their constituent neurocognitive mechanisms and examining their interactions with relapse vulnerability could inform clinicians about optimized cognitive interventions and neuropsychological assessments tailored to individuals with specific impulsivity phenotypes within the trait or state levels.",Neuroscience,https://link.springer.com/article/10.1007/s40429-025-00615-0,0
"Over the past decade, multiple lines of inquiry have converged on the appreciation that the nervous system plays crucial roles in cancer pathophysiology. Key conceptual advances will mark 2025 as a milestone year in which the ‘emerging’ cancer neuroscience field developed into an established field. Here, we discuss the latest developments.",Neuroscience,https://link.springer.com/article/10.1038/s43018-025-01082-2,0
"Anxiety disorders affect millions of people worldwide and present a challenge in neuroscience research because of their substantial heterogeneity in clinical presentation. While a great deal of progress has been made in understanding the neurobiology of fear and anxiety, these insights have not led to effective treatments. Understanding the relationship between phenotypic heterogeneity and the underlying biology is a critical first step in solving this problem. We show translation, reverse translation, and computational modeling can contribute to a refined, cross-species understanding of fear and anxiety as well as anxiety disorders. More specifically, we outline how animal models can be leveraged to develop testable hypotheses in humans by using targeted, cross-species approaches and ethologically informed behavioral paradigms. We discuss reverse translational approaches that can guide and prioritize animal research in nontraditional research species. Finally, we advocate for the use of computational models to harmonize cross-species and cross-methodology research into anxiety. Together, this translational neuroscience approach will help to bridge the widening gap between how we currently conceptualize and diagnose anxiety disorders, as well as aid in the discovery of better treatments for these conditions.",Neuroscience,https://link.springer.com/article/10.3758/s13415-024-01162-3,0
"The brain is one of the most complex living tissue types and is composed of an exceptional diversity of cell types displaying unique functional connectivity. Single-cell RNA sequencing (scRNA-seq) can be used to efficiently map the molecular identities of the various cell types in the brain by providing the transcriptomic profiles of individual cells isolated from the tissue. However, the lack of spatial context in scRNA-seq prevents a comprehensive understanding of how different configurations of cell types give rise to specific functions in individual brain regions and how each distinct cell is connected to form a functional unit. To understand how the various cell types contribute to specific brain functions, it is crucial to correlate the identities of individual cells obtained through scRNA-seq with their spatial information in intact tissue. Spatial transcriptomics (ST) can resolve the complex spatial organization of cell types in the brain and their connectivity. Various ST tools developed during the past decade based on imaging and sequencing technology have permitted the creation of functional atlases of the brain and have pulled the properties of neural circuits into ever-sharper focus. In this review, we present a summary of several ST tools and their applications in neuroscience and discuss the unprecedented insights these tools have made possible.",Neuroscience,https://link.springer.com/article/10.1038/s12276-023-01093-y,0
"The nervous system regulates tissue stem and precursor populations throughout life. Parallel to roles in development, the nervous system is emerging as a critical regulator of cancer, from oncogenesis to malignant growth and metastatic spread. Various preclinical models in a range of malignancies have demonstrated that nervous system activity can control cancer initiation and powerfully influence cancer progression and metastasis. Just as the nervous system can regulate cancer progression, cancer also remodels and hijacks nervous system structure and function. Interactions between the nervous system and cancer occur both in the local tumour microenvironment and systemically. Neurons and glial cells communicate directly with malignant cells in the tumour microenvironment through paracrine factors and, in some cases, through neuron-to-cancer cell synapses. Additionally, indirect interactions occur at a distance through circulating signals and through influences on immune cell trafficking and function. Such cross-talk among the nervous system, immune system and cancer—both systemically and in the local tumour microenvironment—regulates pro-tumour inflammation and anti-cancer immunity. Elucidating the neuroscience of cancer, which calls for interdisciplinary collaboration among the fields of neuroscience, developmental biology, immunology and cancer biology, may advance effective therapies for many of the most difficult to treat malignancies.",Neuroscience,https://link.springer.com/article/10.1038/s41586-023-05968-y,0
